gcdm_customer_id,country,optin_channel,data_date
005056B85CC51EDA89E3C4A8589DF418,AU,Y,2021-01-15
B6FD162E60C91EE68DDB6469D7E0A276,AU,N,2021-01-15
005056B829D81EDA9D84EF884AD1971F,AU,Y,2021-01-15
005056B829D81EDAADC59B03E4CA508E,AU,,2021-01-15
B6FD162E60C91EE68DDC7D6C35062276,AU,N,2021-01-15
005056B864471ED899B8166AF6F7215E,AU,Y,2021-01-15
B6FD162E60C91EE68DDC7DB74746E276,AU,N,2021-01-15
0017A47705F21EE68BDD452DD30CBF31,AU,N,2021-01-15
B6FD162E60C91EE68CD1022803078276,AU,N,2021-01-15
005056B8A9EA1EEA8AC87681C7451EB4,AU,Y,2021-01-15
B6FD162E60C91EE6A2BF976BBB6BA276,AU,N,2021-01-15
0017A47705F21EE68DF8138DAC3D7F31,AU,N,2021-01-15
005056B864471ED9BCCEC4EFFD146482,AU,,2021-01-15
B6FD162E60C91EE68CC81904B9BB2276,AU,N,2021-01-15
0017A47705F21ED6AEFA504A630C894F,AU,N,2021-01-15
0017A47705E81ED885CB5418B9C2C0C3,AU,,2021-01-15
B6FD162E60C91EE6A2BF27CDF4BD8276,AU,Y,2021-01-15
005056B829D81EEAB08B453751D6CA5D,AU,,2021-01-15
005056B829D81EDA8DA8168B9133B28E,AU,,2021-01-15
0017A47705F21EE68FCA434D8D0E5F31,AU,,2021-01-15
B6FD162E60C91EE68E99D5ACA707A276,AU,,2021-01-15
0017A4770E001ED78AC0DF47170EA0BD,AU,Y,2021-01-15
B6FD162E60C91EE68CCF663223B10276,AU,,2021-01-15
005056B85CC51EDB82ADB49152A39AFD,AU,,2021-01-15
B6FD162E60C91EE68CEDF9B17C6CE276,AU,Y,2021-01-15
0017A47705F21EE68DF3D1B3C6F79F31,AU,N,2021-01-15
B6FD162E60C91EE6A2BF0CDE0D008276,AU,N,2021-01-15
0017A4770E041ED79FDA6F662884E0C1,AU,,2021-01-15
0017A4770E0A1ED7AFFE849F818CC0C3,AU,N,2021-01-15
B6FD162E60C91EE68CD15426B91B8276,AU,N,2021-01-15
005056B85CC51EEAA9828D932F85A922,AU,Y,2021-01-15
B6FD162E60C91EE68CDF692439C0E276,AU,N,2021-01-15
B6FD162E60C91EE68E8A79E935796276,AU,N,2021-01-15
005056B8A9EA1EE99DFFF08921FAAFA1,AU,Y,2021-01-15
0017A47705F21EE68BD4FDDA247C7F31,AU,Y,2021-01-15
0017A4770E0A1ED7B5BBC3A22C8460C3,AU,,2021-01-15
0017A47705F21EE68DED28492723BF31,AU,N,2021-01-15
005056B85CC51EEABABFD117AB6C6BBB,AU,,2021-01-15
B6FD162E60C91EE68CD4D426AD7F4276,AU,N,2021-01-15
B6FD162E60C91EE68CD1022800EF4276,AU,,2021-01-15
B6FD162E60C91EE68CC3527C49D4E276,AU,,2021-01-15
D1C28602FDCA1ED6BA93099FF5651611,AU,Y,2021-01-15
B6FD162E60C91EE697D3F6FC1868E276,AU,N,2021-01-15
B6FD162E60C91EE68DE2BB836D788276,AU,,2021-01-15
B6FD162E60C91EE68CF10F2EA0EDC276,AU,N,2021-01-15
B6FD162E60C91EE68DE01A4A99BDA276,AU,Y,2021-01-15
B6FD162E60C91EE697D612B5ADAA2276,AU,,2021-01-15
B6FD162E60C91EE68CEE49B23C0C0276,AU,,2021-01-15
005056B8A9EA1ED8ACEE08F601C8FEF6,AU,Y,2021-01-15
B6FD162E60C91EE68CDFB3EAA92C6276,AU,,2021-01-15
B6FD162E60C91EE68CCF8EB89AA0E276,AU,,2021-01-15
B6FD162E60C91EE68E8AF7A8B4A60276,AU,N,2021-01-15
005056B8A9EA1EEAA1C77B76C87465C6,AU,N,2021-01-15
B6FD162E60C91EE68DE38269B4550276,AU,N,2021-01-15
005056B864471EEA83F5465BE2C114C4,AU,,2021-01-15
005056B829D81EDAADC581FC0D6D5035,AU,,2021-01-15
B6FD162E60C91EE68CCA75A93A93C276,AU,N,2021-01-15
005056B864471EEAACAFBB44959BC5EE,AU,Y,2021-01-15
B6FD162E60C91EE692880B9A39DEE276,AU,,2021-01-15
B6FD162E60C91EE68CD03DE48A86A276,AU,N,2021-01-15
B6FD162E60C91EE68DDB894A4E3CC276,AU,N,2021-01-15
B6FD162E60C91EE68CF207F18784A276,AU,N,2021-01-15
B6FD162E60C91EE6A2B8FF25C697E276,AU,Y,2021-01-15
0017A47705EE1ED796BC07C34B1780C0,AU,Y,2021-01-15
B6FD162E60C91EE68DE193630E1AC276,AU,N,2021-01-15
0017A47705E41ED7ADCDFDC94DF620C1,AU,Y,2021-01-15
0017A47705E41ED7AAEE8AB1C02280C1,AU,Y,2021-01-15
005056B829D81EDABFE7595E374BCCD6,AU,,2021-01-15
0017A4770E0A1ED891BC51DDDF5900C4,AU,Y,2021-01-15
005056B85CC51EDB8EAE96CF1CE021D1,AU,,2021-01-15
005056B8A9EA1EEB90F2B45AA78BC0A5,AU,Y,2021-01-15
B6FD162E60C91EE68E98CE78E3922276,AU,N,2021-01-15
005056B8A9EA1EDA84A64FD6D3098115,AU,,2021-01-15
005056B8A9EA1EEA82DA7FFB367F1988,AU,N,2021-01-15
0017A47705F21EE68BD7303FF6EE9F31,AU,Y,2021-01-15
0017A47705F21EE68DF9412D2A923F31,AU,Y,2021-01-15
0017A47705F21EE68DF43885E1D19F31,AU,N,2021-01-15
005056B829D81EDABECFBE00CBFF30E9,AU,,2021-01-15
005056B829D81ED8A5E5174F181170D1,AU,Y,2021-01-15
B6FD162E60C91EE68E9ABA221D388276,AU,Y,2021-01-15
005056B85CC51EE897F4B1CE1E5AC7EA,AU,Y,2021-01-15
B6FD162E60C91EE68CDF40ADD789A276,AU,,2021-01-15
005056B864471EEB8CB0ACE07520515C,AU,Y,2021-01-15
B6FD162E60C91EE68CD3B212DA5E8276,AU,N,2021-01-15
B6FD162E60C91EE68CD1DEB9277C6276,AU,N,2021-01-15
B6FD162E60C91EE68DE17008CE1C6276,AU,Y,2021-01-15
B6FD162E60C91EE6A2BDEAC3A5FB0276,AU,,2021-01-15
B6FD162E60C91EE68CCD66D8A8278276,AU,Y,2021-01-15
0017A47705F21ED6AD995374B9D8494F,AU,Y,2021-01-15
005056B85CC51EEB81C9AA329358A1C2,AU,Y,2021-01-15
0017A47705F21EE68DF83600496F7F31,AU,N,2021-01-15
005056B8A9EA1EDB82C7268204E5E6D8,AU,Y,2021-01-15
B6FD162E60C91EE68DD6A290EFA4A276,AU,Y,2021-01-15
0017A47705F21EE68DF4E67D4A843F31,AU,Y,2021-01-15
B6FD162E60C91EE6A3AC088101272276,AU,Y,2021-01-15
B6FD162E60C91EE68CA380275E074276,AU,N,2021-01-15
005056B85CC51EEA838CCB3FAA4D3113,AU,Y,2021-01-15
B6FD162E60C91EE6A2BAD65AE1ADA276,AU,N,2021-01-15
B6FD162E60C91EE68CF5AC16DB792276,AU,N,2021-01-15
005056B829D81EDA86EAD7BDFFC4CA6F,AU,N,2021-01-15
0017A47705F21EE68DEED034C43ADF31,AU,Y,2021-01-15
B6FD162E60C91EE695EDD0A8F57E2276,AU,Y,2021-01-15
0017A47705F21EE68DEDB812E288BF31,AU,Y,2021-01-15
B6FD162E60C91EE68CD205D5298AC276,AU,N,2021-01-15
B6FD162E60C91EE6A2BBB0DA2A0C0276,AU,N,2021-01-15
B6FD162E60C91EE68DD6EA7FBB098276,AU,N,2021-01-15
005056B8A9EA1EDA8CC4061E18F3CBC6,AU,Y,2021-01-15
B6FD162E60C91EE68E8E7D8948CC8276,AU,,2021-01-15
B6FD162E60C91EE68DE0EA84D04FC276,AU,Y,2021-01-15
005056B864471EDA94CD5EB84CE3D8E8,AU,N,2021-01-15
0017A47705F21EE68DFB2F45E45E9F31,AU,N,2021-01-15
B6FD162E60C91EE68CEC7AABA5042276,AU,N,2021-01-15
0017A47705E81ED894A9D30E9DAD60C3,AU,Y,2021-01-15
B6FD162E60C91EE68DE10CE2BC21E276,AU,,2021-01-15
B6FD162E60C91EE68CCC066ECFC58276,AU,,2021-01-15
B6FD162E60C91EE68CC625D060A04276,AU,N,2021-01-15
B6FD162E60C91EE68DE32A95EB698276,AU,N,2021-01-15
B6FD162E60C91EE68E98A77E5CF9C276,AU,N,2021-01-15
005056B8A9EA1EDAA0FB90D2783ACE50,AU,N,2021-01-15
B6FD162E60C91EE68CBB86AE6E6E6276,AU,,2021-01-15
0017A47705F21EE68BD4E4C28A303F31,AU,Y,2021-01-15
B6FD162E60C91EE68CC6EE85D9FD0276,AU,,2021-01-15
0017A47705F21EE68BD56CAF38673F31,AU,Y,2021-01-15
B6FD162E60C91EE68DD68316EA64C276,AU,,2021-01-15
005056B864471ED98EBB3D908F85778D,AU,Y,2021-01-15
005056B829D81ED8B4DFE4E9A9CF6CFD,AU,,2021-01-15
B6FD162E60C91EE68CF46936F78D2276,AU,,2021-01-15
0017A47705F21EE68DEB3968D84E5F31,AU,Y,2021-01-15
005056B864471ED8B986E14773AD11E7,AU,,2021-01-15
B6FD162E60C91EE68E9CE69CE3140276,AU,Y,2021-01-15
0017A47705F21ED6ACCE38FB470A094F,AU,,2021-01-15
0017A47705F21EE69F84972086A27F31,AU,N,2021-01-15
B6FD162E60C91EE68CC5829BF32D0276,AU,,2021-01-15
B6FD162E60C91EE6A2B9DBE1D0766276,AU,Y,2021-01-15
0017A47705E81ED78FA91ADEB32920BF,AU,Y,2021-01-15
0017A47705F21EE68DECDD9931677F31,AU,Y,2021-01-15
005056B8A9EA1EE89F9169A69D95089E,AU,Y,2021-01-15
D1C28602FDCA1ED6A4F5DB31DC951611,AU,N,2021-01-15
005056B85CC51ED9B1B628A2DEA5DE4F,AU,Y,2021-01-15
005056B864471EE9B9D576C93234D2B1,AU,Y,2021-01-15
B6FD162E60C91EE6A2BD362710ABE276,AU,,2021-01-15
B6FD162E60C91EE68CC53891FB22A276,AU,,2021-01-15
B6FD162E60C91EE68CBB67D183768276,AU,,2021-01-15
0017A47705E81ED7BAE9E024269CC0C3,AU,N,2021-01-15
B6FD162E60C91EE6A2B8E3FDD27AA276,AU,N,2021-01-15
0017A47705E81ED891D4E728ECB0E0C3,AU,Y,2021-01-15
005056B864471EEA92944DEC1A6513F3,AU,Y,2021-01-15
0017A47705F21EE68DF91EBFCC96DF31,AU,N,2021-01-15
B6FD162E60C91EE6A2BF8A1B9AA72276,AU,N,2021-01-15
005056B8A9EA1EEAAA807519F792F2D2,AU,Y,2021-01-15
B6FD162E60C91EE68CC0C01B323D8276,AU,,2021-01-15
005056B85CC51EE992E2DBF2F64ACAE2,AU,,2021-01-15
0017A4770E0A1ED888C5A1A3442700C3,AU,N,2021-01-15
0017A47705E81ED7B8B45720265A20C3,AU,Y,2021-01-15
B6FD162E60C91EE68CCB5B6EB50FA276,AU,N,2021-01-15
0017A47705F21EE68DF9F4CDF8953F31,AU,Y,2021-01-15
0017A47705F21EE68CE943852F3A3F31,AU,Y,2021-01-15
B6FD162E60C91EE68CDECD852C2F0276,AU,N,2021-01-15
B6FD162E60C91EE697D5B4AEE0F4C276,AU,,2021-01-15
005056B829D81ED99D97BAAFB256294D,AU,N,2021-01-15
005056B864471EEA929441A28C39B3AE,AU,N,2021-01-15
B6FD162E60C91EE696A2119A23C08276,AU,N,2021-01-15
005056B85CC51EEABE8781913A99D366,AU,Y,2021-01-15
B6FD162E60C91EE68CC33162E3FA4276,AU,,2021-01-15
0017A47705E41ED7A5FAA0222EA5C0C1,AU,Y,2021-01-15
B6FD162E60C91EE68E8904BC07A0A276,AU,N,2021-01-15
B6FD162E60C91EE68E8EA753D166C276,AU,,2021-01-15
005056B85CC51ED9B19CF55B1FD24894,AU,Y,2021-01-15
0017A47705F21EE68DF61C43E66B7F31,AU,Y,2021-01-15
D1C28602FDCA1ED6B58C36039DDEF611,AU,N,2021-01-15
005056B8A9EA1EEA83F585686372921D,AU,,2021-01-15
005056B864471ED9BEB15186A0F8C9B0,AU,Y,2021-01-15
0017A47705F21EE68BC54AFD15855F31,AU,Y,2021-01-15
005056B85CC51EDB82F9A77A62E2956A,AU,Y,2021-01-15
B6FD162E60C91EE68CC94203862EA276,AU,Y,2021-01-15
005056B85CC51EEA83F551FBF8B7392A,AU,,2021-01-15
005056B864471EEAACAF43EA23CA44E0,AU,Y,2021-01-15
B6FD162E60C91EE68CC96590D9582276,AU,,2021-01-15
B6FD162E60C91EE68E892ED63AAFE276,AU,N,2021-01-15
B6FD162E60C91EE68DDBF0E1F0EC0276,AU,N,2021-01-15
B6FD162E60C91EE6A2C01BB2757DA276,AU,Y,2021-01-15
005056B8A9EA1EE98EBC3DA436BED9FA,AU,Y,2021-01-15
005056B864471EE9A8FFDB756E00E908,AU,N,2021-01-15
0017A4770E041ED7A0B944FEDDDAC0C1,AU,N,2021-01-15
B6FD162E60C91EE68CD327296CD08276,AU,N,2021-01-15
B6FD162E60C91EE68E8C063445662276,AU,N,2021-01-15
0017A47705F21EE69D927400F3A53F31,AU,N,2021-01-15
B6FD162E60C91EE68E8904BC06358276,AU,N,2021-01-15
0017A47705F21EE68DF9881820141F31,AU,Y,2021-01-15
0017A47705F21EE68DFB73C7CFDB3F31,AU,Y,2021-01-15
B6FD162E60C91EE68CEF4C2684D50276,AU,N,2021-01-15
0017A47705F21EE68DF1A193A2EFDF31,AU,N,2021-01-15
B6FD162E60C91EE68CCB7E2AE4CFE276,AU,,2021-01-15
B6FD162E60C91EE6A2BAF5FFCD448276,AU,N,2021-01-15
0017A47705E81ED7AF813F65831D80C3,AU,Y,2021-01-15
005056B864471EDA929B4EDD97F2286D,AU,N,2021-01-15
005056B85CC51EDA89E3CA3065A25419,AU,N,2021-01-15
B6FD162E60C91EE68CF050DF8A6BC276,AU,N,2021-01-15
B6FD162E60C91EE68CD3DC3FF8A68276,AU,Y,2021-01-15
B6FD162E60C91EE68CED21C860524276,AU,,2021-01-15
005056B864471EDA929D94F636EA91E7,AU,Y,2021-01-15
0017A47705E81ED894C1DF04CAB420C3,AU,N,2021-01-15
005056B864471EEA90889163F7DA1F4F,AU,N,2021-01-15
B6FD162E60C91EE68DDD0BB61B79C276,AU,N,2021-01-15
005056B85CC51EDAA5BE75B6750A8518,AU,N,2021-01-15
B6FD162E60C91EE6A2BB46144A4A6276,AU,N,2021-01-15
B6FD162E60C91EE68CC3B3D233CB4276,AU,N,2021-01-15
005056B829D81EDB898B3F0E59C7AEEB,AU,Y,2021-01-15
0017A47705E81ED89298EF0D2085A0C3,AU,Y,2021-01-15
0017A47705F21EE68DF5D7087AE53F31,AU,,2021-01-15
005056B864471EEAA9E746574DA07B39,AU,Y,2021-01-15
B6FD162E60C91EE68E8D16DD73A40276,AU,Y,2021-01-15
B6FD162E60C91EE68CDF4062FE30A276,AU,N,2021-01-15
B6FD162E60C91EE68CF61D1C6C8EA276,AU,,2021-01-15
B6FD162E60C91EE69EB820BAA0A78276,AU,Y,2021-01-15
0017A4770E0A1ED7B4C428554CA340C3,AU,N,2021-01-15
B6FD162E60C91EE68CCF1861D722C276,AU,Y,2021-01-15
0017A47705F21EE68DF6A40154ED9F31,AU,N,2021-01-15
B6FD162E60C91EE68CA2417CEA29C276,AU,Y,2021-01-15
0017A47705F21EE68DEBE99F03DC1F31,AU,,2021-01-15
0017A47705E81ED8909E97BB910080C3,AU,Y,2021-01-15
0017A47705F21EE68DF7F1D9AE2BFF31,AU,N,2021-01-15
005056B8A9EA1EDAA7A0FBB65D42930F,AU,Y,2021-01-15
005056B8A9EA1EDB89E96217DE4E214E,AU,Y,2021-01-15
005056B864471EDAA5A54A236DCCF8F3,AU,N,2021-01-15
B6FD162E60C91EE68CC3D78A1B3F8276,AU,,2021-01-15
005056B8A9EA1EEA81F5A26CF6421564,AU,,2021-01-15
0017A47705EE1ED799A6E0FE4BDAE0C0,AU,N,2021-01-15
B6FD162E60C91EE68E9D140BDCD5E276,AU,Y,2021-01-15
B6FD162E60C91EE68E8C78796C3B2276,AU,N,2021-01-15
005056B864471ED9A4881C115F5952F4,AU,,2021-01-15
005056B8A9EA1EEA8BC64BBB02DDFA52,AU,Y,2021-01-15
B6FD162E60C91EE68DDDA34525392276,AU,N,2021-01-15
B6FD162E60C91EE68CDF174118DC6276,AU,Y,2021-01-15
B6FD162E60C91EE68CDEF1086F7CE276,AU,N,2021-01-15
005056B85CC51EEA83F5B7878C6C7B25,AU,,2021-01-15
0017A47705F21EE68DEB3968D737BF31,AU,N,2021-01-15
005056B8A9EA1EE8AC891D35F0B316B9,AU,N,2021-01-15
0017A47705E81ED7BB952EA0EE76E0C3,AU,Y,2021-01-15
0017A47705F21ED6ADFB2DC89751694F,AU,,2021-01-15
0017A4770E041ED7A39F2BDFCE3600C1,AU,N,2021-01-15
0017A47705F21EE68DE6BC7484557F31,AU,Y,2021-01-15
B6FD162E60C91EE6A2BF6DE8076E6276,AU,N,2021-01-15
005056B85CC51EE8BACF03A42DEE6D84,AU,N,2021-01-15
0017A4770E061ED799E2D435A62B40BF,AU,Y,2021-01-15
005056B864471ED99FF885BA6138B63E,AU,N,2021-01-15
B6FD162E60C91EE68E9B14B70E78C276,AU,,2021-01-15
005056B864471EEA83F58E8C4B3035D6,AU,,2021-01-15
005056B864471EEA83F57F5A58A1557D,AU,,2021-01-15
B6FD162E60C91EE68DDC5A666F840276,AU,N,2021-01-15
005056B8A9EA1EEA83F5B110A65732E3,AU,,2021-01-15
0017A4770E061ED799B03658C21AE0BF,AU,Y,2021-01-15
B6FD162E60C91EE68CC7183B4C3A2276,AU,,2021-01-15
0017A47705F21EE68DFB73F1A394FF31,AU,N,2021-01-15
005056B85CC51EEAB0BDC5315E931E40,AU,,2021-01-15
B6FD162E60C91EE68E8837E201A50276,AU,N,2021-01-15
B6FD162E60C91EE68E8444525309E276,AU,N,2021-01-15
005056B864471EDA92A0376909217BC4,AU,Y,2021-01-15
B6FD162E60C91EE6A2BC0CB67DED4276,AU,N,2021-01-15
0017A4770E041ED7A3FD5E17149740C1,AU,Y,2021-01-15
B6FD162E60C91EE68CD40A39B7416276,AU,N,2021-01-15
005056B829D81EDABE8565183D1410E3,AU,Y,2021-01-15
B6FD162E60C91EE68CCCF8108097E276,AU,,2021-01-15
0017A47705E81ED7B8E998B2FEE6E0C3,AU,Y,2021-01-15
B6FD162E60C91EE68CDFB3EAA9B64276,AU,N,2021-01-15
B6FD162E60C91EE68CEDF96459836276,AU,Y,2021-01-15
005056B864471EDA929DA35C9A6DD23E,AU,Y,2021-01-15
B6FD162E60C91EE68CF48F349C170276,AU,N,2021-01-15
005056B85CC51ED989937DDB4E1C441D,AU,N,2021-01-15
005056B8A9EA1EEAA6DC6EBB14E124E5,AU,,2021-01-15
0017A47705F21EE68DF0C7CFA0C69F31,AU,Y,2021-01-15
0017A47705F21EE68BD3A2749BD07F31,AU,N,2021-01-15
0017A47705F21EE68BD4481840323F31,AU,N,2021-01-15
0017A47705F21EE69AB2ACF6FE06FF31,AU,,2021-01-15
005056B864471EDAAC9560476ABFA8E6,AU,Y,2021-01-15
005056B85CC51ED9889618B1FDDB2BA2,AU,Y,2021-01-15
0017A47705F21EE693B2061848F3DF31,AU,N,2021-01-15
B6FD162E60C91EE68E88DDEAECB00276,AU,N,2021-01-15
005056B8A9EA1ED9AFF25AEC0C03562C,AU,Y,2021-01-15
005056B829D81EE8BCE4ABB12A53BC4A,AU,,2021-01-15
005056B864471EDB84DB8D26AA133D9F,AU,,2021-01-15
0017A47705E81ED78DCA4A8426C160BF,AU,N,2021-01-15
B6FD162E60C91EE68E88895F167C4276,AU,N,2021-01-15
005056B864471EDA9298E3D8D1EBE06D,AU,Y,2021-01-15
0017A47705F21EE68DF9AB278463BF31,AU,N,2021-01-15
005056B864471EDB899E3FFE28FF7774,AU,Y,2021-01-15
B6FD162E60C91EE6A2BBB0BA8B7EC276,AU,N,2021-01-15
005056B8A9EA1ED8AEE994CCC55D5549,AU,Y,2021-01-15
D1C28602FDCA1ED6A5807F2CCDA67611,AU,N,2021-01-15
B6FD162E60C91EE6A2C07B8F53262276,AU,Y,2021-01-15
B6FD162E60C91EE68E8722344CECE276,AU,Y,2021-01-15
0017A47705F21EE68DF47E6538533F31,AU,N,2021-01-15
005056B864471EE998EF214074301668,AU,Y,2021-01-15
B6FD162E60C91EE68E9078BBD1C98276,AU,Y,2021-01-15
B6FD162E60C91EE68CEC7AABA5F5A276,AU,Y,2021-01-15
B6FD162E60C91EE68DD636A550F34276,AU,,2021-01-15
005056B8A9EA1ED99298947A50B07F06,AU,Y,2021-01-15
B6FD162E60C91EE697A32EFD40A2E276,AU,N,2021-01-15
0017A47705F21EE68DF9AB2783549F31,AU,N,2021-01-15
005056B8A9EA1EDABEF3546C6EF08DF5,AU,,2021-01-15
0017A4770E0A1ED79192AF7E12E800BE,AU,,2021-01-15
B6FD162E60C91EE6A2BA182F40FA2276,AU,N,2021-01-15
005056B85CC51ED8A3E8E9AC79D43475,AU,N,2021-01-15
B6FD162E60C91EE68CCE1586791FA276,AU,Y,2021-01-15
0017A47705F21EE68DEECFFA3E31DF31,AU,,2021-01-15
005056B8A9EA1EE8B2A75F20D9746285,AU,N,2021-01-15
B6FD162E60C91EE68E88380B010F0276,AU,N,2021-01-15
005056B8A9EA1EEAB49BF4688915A7CE,AU,Y,2021-01-15
005056B864471EDAB1BC2EAB7D7C5878,AU,Y,2021-01-15
005056B864471EE8B392C0F214B47374,AU,N,2021-01-15
B6FD162E60C91EE68CEE49B239BE6276,AU,N,2021-01-15
B6FD162E60C91EE68CCD66AE3A1C4276,AU,N,2021-01-15
B6FD162E60C91EE68DD81953E8998276,AU,,2021-01-15
005056B8A9EA1ED89FEA513FD7191016,AU,,2021-01-15
0017A47705E41ED7A6B11BCB6804E0C1,AU,,2021-01-15
0017A47705F21EE68DEF2403C1819F31,AU,N,2021-01-15
005056B85CC51EDAB9A948AC6F527679,AU,N,2021-01-15
0017A47705F21ED59EED3D9EF5061A63,AU,Y,2021-01-15
B6FD162E60C91EE68CF004B04B062276,AU,N,2021-01-15
D1C28602FDCA1ED6BD8FD463A26F5611,AU,,2021-01-15
005056B85CC51EDABAD958C295B0B772,AU,Y,2021-01-15
B6FD162E60C91EE68CF4B4A2A5492276,AU,,2021-01-15
B6FD162E60C91EE6A2BA091B075AC276,AU,N,2021-01-15
B6FD162E60C91EE68CCFF9B6E4290276,AU,,2021-01-15
005056B829D81EE9B78F12F41CC6F51A,AU,Y,2021-01-15
B6FD162E60C91EE68CF4434B84B90276,AU,N,2021-01-15
005056B829D81EE8BEC5897F26DCE7E3,AU,N,2021-01-15
B6FD162E60C91EE6A2BE34205BF50276,AU,Y,2021-01-15
0017A47705F21EE68DEF4E2295819F31,AU,Y,2021-01-15
B6FD162E60C91EE68CC3313C18C9E276,AU,,2021-01-15
B6FD162E60C91EE68E8D3F59F32CE276,AU,N,2021-01-15
005056B85CC51ED9BAA0F5F225CD3ABD,AU,,2021-01-15
0017A47705E41ED7AA89BC3C334E80C1,AU,N,2021-01-15
B6FD162E60C91EE68CEAF6240E5BC276,AU,N,2021-01-15
005056B864471EDB8BFECB3AA5FCB1CB,AU,Y,2021-01-15
0017A4770E0A1ED7B4F99C45F51340C3,AU,N,2021-01-15
B6FD162E60C91EE68CF4DA2CAD346276,AU,N,2021-01-15
005056B85CC51EEB91D74CEA2FF46463,AU,Y,2021-01-15
0017A4770E041ED7A3FD9FB5EDB180C1,AU,Y,2021-01-15
B6FD162E60C91EE68E9C1CC56D4E0276,AU,N,2021-01-15
005056B85CC51EDB81E28214F98040F8,AU,N,2021-01-15
B6FD162E60C91EE68CC3B3FE7D636276,AU,Y,2021-01-15
B6FD162E60C91EE68CD1C1F8ED0B2276,AU,,2021-01-15
B6FD162E60C91EE68DE2DC6104340276,AU,Y,2021-01-15
0017A47705F21EE68DF681981A2B7F31,AU,Y,2021-01-15
005056B829D81EEB8CCC3DFF67B1F390,AU,,2021-01-15
B6FD162E60C91EE68CD19D398519C276,AU,N,2021-01-15
B6FD162E60C91EE68CCF3BDD448D8276,AU,,2021-01-15
005056B8A9EA1EEA8AFAAF93409CC40B,AU,N,2021-01-15
0017A47705F21EE68DEB5F8A4D379F31,AU,Y,2021-01-15
B6FD162E60C91EE68DDD7D6B1A3AC276,AU,N,2021-01-15
0017A47705F21EE68DF85AC89A171F31,AU,N,2021-01-15
005056B85CC51EE98DEE47EF583BDDEE,AU,,2021-01-15
B6FD162E60C91EE68DE17032F2F7A276,AU,,2021-01-15
005056B85CC51EE8A1EFE55C89DCB46B,AU,N,2021-01-15
B6FD162E60C91EE68E872205E473E276,AU,Y,2021-01-15
B6FD162E60C91EE68E89DAD58B9EE276,AU,N,2021-01-15
0017A4770E0A1ED884FFBBF5106500C3,AU,Y,2021-01-15
005056B85CC51EEB92D536F050A5B1B8,AU,Y,2021-01-15
B6FD162E60C91EE68CE0965AA5F7E276,AU,N,2021-01-15
005056B829D81EE8B490A95F6E360DAC,AU,N,2021-01-15
005056B864471EDA929949887283E1E0,AU,Y,2021-01-15
B6FD162E60C91EE68DD636A553A96276,AU,Y,2021-01-15
B6FD162E60C91EE68CF30051474B4276,AU,Y,2021-01-15
B6FD162E60C91EE68CEB1A20422D2276,AU,Y,2021-01-15
005056B864471EEA91BBEEA321966834,AU,N,2021-01-15
B6FD162E60C91EE68DDB1142336F2276,AU,N,2021-01-15
0017A47705F21EE69E8B879E613B5F31,AU,Y,2021-01-15
B6FD162E60C91EE68CEE6F9AC1A8A276,AU,N,2021-01-15
005056B864471EDAA1E09B02F2C91342,AU,N,2021-01-15
0017A47705E81ED895C067BC98E8E0C3,AU,N,2021-01-15
B6FD162E60C91EE68DD9EE2794A62276,AU,Y,2021-01-15
B6FD162E60C91EE6A2BDEAC3A834A276,AU,,2021-01-15
B6FD162E60C91EE697D65140DE262276,AU,,2021-01-15
B6FD162E60C91EE68CF52C0F46D74276,AU,N,2021-01-15
005056B864471ED99CCF6BE033093A70,AU,,2021-01-15
B6FD162E60C91EE68DD7F361190F2276,AU,Y,2021-01-15
0017A47705F21EE68BC410BB5A5BBF31,AU,N,2021-01-15
0017A47705F21EE68DEA4E85AD38DF31,AU,Y,2021-01-15
B6FD162E60C91EE68CC4FA111671E276,AU,,2021-01-15
B6FD162E60C91EE68DD9785C52102276,AU,N,2021-01-15
005056B8A9EA1EDABCD591F0F6FE56E8,AU,Y,2021-01-15
B6FD162E60C91EE68CF188653F056276,AU,N,2021-01-15
0017A47705E41ED7ACB83FEA4DC180C1,AU,N,2021-01-15
B6FD162E60C91EE68CC0E287C5DEC276,AU,N,2021-01-15
B6FD162E60C91EE68C9FC74C7FB98276,AU,Y,2021-01-15
005056B85CC51EEA83F589BD6C3DDA5C,AU,,2021-01-15
0017A47705E81ED7B0E329F161A380C3,AU,Y,2021-01-15
005056B8A9EA1EEABCEE9ED7FD31D8A4,AU,N,2021-01-15
0017A47705F21EE68DFB51AC9EEFDF31,AU,N,2021-01-15
0017A4770E041ED79EA4B799243740C1,AU,Y,2021-01-15
005056B829D81EDB8FDC2F847C7ED797,AU,Y,2021-01-15
B6FD162E60C91EE68DDBF0B18413E276,AU,Y,2021-01-15
005056B8A9EA1EEA8EAA1208DAB100E3,AU,Y,2021-01-15
005056B8A9EA1ED89FE6EF7E2D3F838E,AU,,2021-01-15
B6FD162E60C91EE68E97FA2A86F44276,AU,,2021-01-15
005056B8A9EA1EE8A482364768FDB4FA,AU,,2021-01-15
005056B85CC51EEA85A438B54A4FCEE8,AU,,2021-01-15
005056B8A9EA1EDAB4CD837B804E94C3,AU,,2021-01-15
B6FD162E60C91EE68CC317ACFBD34276,AU,,2021-01-15
B6FD162E60C91EE68CBB27B0C49C6276,AU,Y,2021-01-15
B6FD162E60C91EE68CF4B4A2A35A6276,AU,N,2021-01-15
