Campaign_Start,Campaign_End,Executed_Date,Campaign_Id,Campaign,Campaign_Category,Category,Market_Area,Channel,Provider,Targeted_Sent,Delivered,Opened_Displayed,Clicked,Unsubscription,Model,HYBRIS_ID,date
20170614,20170621,20170614,6925,SAVINA_J7Pro_Midtier-Loyalists_PUSH,GCRM,ONCE,VN,PUSH,,57948,40334,9230,801,,J,0000006925,2017-06-14
20170614,20170621,20170614,6929,SAVINA_J7Pro_Parents_PUSH,GCRM,ONCE,VN,PUSH,,167931,,,,,J,0000006929,2017-06-14
20170614,20170621,20170614,6947,SAVINA_J7Pro_Parents_PUSH_v2,GCRM,ONCE,VN,PUSH,,161822,59698,17205,1740,,J,0000006947,2017-06-14
20170614,20170621,20170614,6928,SAVINA_J7Pro_Renewers_PUSH_v2,GCRM,ONCE,VN,PUSH,,150070,,,,,J,0000006928,2017-06-14
20170614,20170621,20170614,6946,SAVINA_J7Pro_Renewers_PUSH_v2,GCRM,ONCE,VN,PUSH,,47610,,,,,J,0000006946,2017-06-14
20170614,20170621,20170614,6927,SAVINA_J7Pro_Retention_PUSH,GCRM,ONCE,VN,PUSH,,530589,166014,37946,2285,,J,0000006927,2017-06-14
20170615,20170622,20170615,6983,SME_TEST_PN,GCRM,ONCE,MY,PUSH,,1,,,,,,0000006983,2017-06-15
20170617,20170624,20170617,7020,T_AU_PUSH 2,GCRM,ONCE,AU,PUSH,,250,,,,,,0000007020,2017-06-17
20170617,20170624,20170617,7021,T_AU_PUSH 3,GCRM,ONCE,AU,PUSH,,250,,,,,,0000007021,2017-06-17
20170617,20170624,20170618,7022,T_AU_PUSH 4,GCRM,ONCE,AU,PUSH,,250,,,,,,0000007022,2017-06-18
20170617,20170624,20170618,7023,T_AU_PUSH_4,GCRM,ONCE,AU,PUSH,,250,,,,,,0000007023,2017-06-18
20170618,20170625,20170618,7026,T_SAPL_V1702_Push_01,GCRM,ONCE,SG,PUSH,,58284,,,,,,0000007026,2017-06-18
20170621,20170627,20170620,7082,SME_RayaPromo_A_PN,GCRM,ONCE,MY,PUSH,,175856,,,,,A,0000007082,2017-06-20
20170621,20170627,20170620,7109,SME_RayaPromo_A2_PN,GCRM,ONCE,MY,PUSH,,19984,,,,,A,0000007109,2017-06-20
20170621,20170702,20170620,7080,SME_RayaPromo_J_PN,GCRM,ONCE,MY,PUSH,,75497,,,,,J,0000007080,2017-06-20
20170621,20170627,20170620,7106,SME_RayaPromo_J2_PN,GCRM,ONCE,MY,PUSH,,19985,,,,,J,0000007106,2017-06-20
20170621,20170627,20170620,7081,SME_RayaPromo_N_PN,GCRM,ONCE,MY,PUSH,,575582,,,,,NOTE8,0000007081,2017-06-20
20170621,20170627,20170620,7107,SME_RayaPromo_N2_PN,GCRM,ONCE,MY,PUSH,,19981,,,,,NOTE8,0000007107,2017-06-20
20170621,20170627,20170620,7084,SME_RayaPromo_S_PN,GCRM,ONCE,MY,PUSH,,219049,,,,,S8,0000007084,2017-06-20
20170621,20170627,20170620,7108,SME_RayaPromo_S2_PN,GCRM,ONCE,MY,PUSH,,19985,,,,,S8,0000007108,2017-06-20
20170621,20170627,20170620,7083,SME_RayaPromo_MegaGrand_PN,GCRM,ONCE,MY,PUSH,,170926,,,,,,0000007083,2017-06-20
20170621,20170627,20170620,7112,SME_RayaPromo_MegaGrand3_PN,GCRM,ONCE,MY,PUSH,,19982,,,,,,0000007112,2017-06-20
20170621,20170628,20170621,7099,SEIN_IM_Lazada_Promo_W2_JseriesPPM_PN,GCRM,ONCE,ID,PUSH,,172496,,,,,J,0000007099,2017-06-21
20170620,20170627,20170621,7100,SEIN_IM_Lazada_Promo_W2_LowRisk_PN,GCRM,ONCE,ID,PUSH,,205314,,,,,,0000007100,2017-06-21
20170621,20170628,20170621,7182,SEPCO_GALAXYS8_MYSAMSUNGREWARDS_W2_PN_v2,GCRM,ONCE,PH,PUSH,,10554,,,,,S8,0000007182,2017-06-21
20170621,20170628,20170622,7174,SEIN_IM_Lazada_Promo_W2_AseriesPPM_PN_v3,GCRM,ONCE,ID,PUSH,,912777,,,,,S8,0000007174,2017-06-22
20170621,20170628,20170622,7226,T_SME_IM_SpayA9pro2_Citi_PN_2,GCRM,ONCE,MY,PUSH,,14268,,,,,A,0000007226,2017-06-22
20170622,20170629,20170622,7231,SME_IM_SpayA52_Citi_PN,GCRM,ONCE,MY,PUSH,,57141,,,,,S8,0000007231,2017-06-22
20170622,20170629,20170622,7232,SME_IM_SpayA72_Citi_PN,GCRM,ONCE,MY,PUSH,,58478,,,,,S8,0000007232,2017-06-22
20170622,20170629,20170622,7230,SME_IM_SpayA9pro3_Citi_PN,GCRM,ONCE,MY,PUSH,,14268,,,,,S8,0000007230,2017-06-22
20170622,20170629,20170622,7236,SEPCO_GalaxyS8_Tradeup_Upgr_W2_PN,GCRM,ONCE,PH,PUSH,,312336,,,,,S8,0000007236,2017-06-22
20170617,20170624,20170623,7276,T_AU_PUSH_5,GCRM,ONCE,AU,PUSH,,249,,,,,,0000007276,2017-06-23
20170622,20170629,20170623,7227,SEIN_IM_Lazada_Promo_W2_AseriesPPM_PN_v3,GCRM,ONCE,ID,PUSH,,1173726,,,,,A,0000007227,2017-06-23
20170622,20170629,20170623,7279,SEIN_IM_Lazada_Promo_W2_AseriesPPM_PN_v4,GCRM,ONCE,ID,PUSH,,1005787,,,,,A,0000007279,2017-06-23
20170623,20170630,20170623,7285,SEIN_IED_Ramadan_GeneralEngagement_A_PN,GCRM,ONCE,ID,PUSH,,919719,,,,,,0000007285,2017-06-23
20170623,20170630,20170623,7286,SEIN_IED_Ramadan_GeneralEngagement_B_PN,GCRM,ONCE,ID,PUSH,,919769,,,,,,0000007286,2017-06-23
20170622,20170629,20170623,7234,SEPCO_GalaxyS8_Tradeup_FS_W2_PN,GCRM,ONCE,PH,PUSH,,434090,,,,,S8,0000007234,2017-06-23
20170623,20170630,20170623,7284,SEPCO_GalaxyS8_Tradeup_FS_W2_PN_v2,GCRM,ONCE,PH,PUSH,,269038,,,,,S8,0000007284,2017-06-23
20170622,20170629,20170623,7278,T_SEPCO_GalaxyS8_Tradeup_FS_W2_PN_7234,GCRM,ONCE,PH,PUSH,,337206,,,,,S8,0000007278,2017-06-23
20170623,20170630,20170623,7237,SEPCO_GalaxyTabS3_iflix-Promo_W2_PN,GCRM,ONCE,PH,PUSH,,241200,,,,,,0000007237,2017-06-23
20170627,20170704,20170627,7360,SAVINA_J7Pro_PreOrder_Remind_FS_PN,GCRM,ONCE,VN,PUSH,,109378,,,,,J,0000007360,2017-06-27
20170627,20170704,20170627,7359,SAVINA_J7Pro_PreOrder_Remind_MT-Loy_PN,GCRM,ONCE,VN,PUSH,,9052,,,,,J,0000007359,2017-06-27
20170627,20170704,20170627,7337,SAVINA_J7Pro_PreOrder_Remind_Parent_PN,GCRM,ONCE,VN,PUSH,,65394,,,,,J,0000007337,2017-06-27
20170627,20170704,20170627,7336,SAVINA_J7Pro_PreOrder_Remind_Renew_PN,GCRM,ONCE,VN,PUSH,,23695,,,,,J,0000007336,2017-06-27
20170627,20170704,20170627,7361,SAVINA_J7Pro_PreOrder_Remind_Ret_PN,GCRM,ONCE,VN,PUSH,,263002,,,,,J,0000007361,2017-06-27
20170628,20171031,20170628,7411,SME_J7Pro_Midtier-Loyalists,GCRM,ONCE,MY,PUSH,,8274,,,,,J,0000007411,2017-06-28
20170628,20170705,20170628,7393,DDM_SAVINA_Warm_DA-Considerers_Prem_Push,GCRM,ONCE,VN,PUSH,,30005,,,,,REF,0000007393,2017-06-28
20170628,20170705,20170628,7394,DDM_SAVINA_Warm_DA-Owners_Prem_Push,GCRM,ONCE,VN,PUSH,,32337,,,,,REF,0000007394,2017-06-28
20170628,20170705,20170628,7395,DDM_SAVINA_Warm_J-Prefs_X-Sell_Prem_Push,GCRM,ONCE,VN,PUSH,,19717,,,,,REF,0000007395,2017-06-28
20170628,20170705,20170628,7396,DDM_SAVINA_Warm_Random_Prem_Push,GCRM,ONCE,VN,PUSH,,9013,,,,,REF,0000007396,2017-06-28
20170628,20170705,20170628,7397,DDM_SAVINA_Warm_S-Loy-X-Sell_Prem_Push,GCRM,ONCE,VN,PUSH,,48237,,,,,REF,0000007397,2017-06-28
20170628,20170705,20170628,7407,DDM_SAVINA_ProdReg_Wk3Rem_GCDM_PUSH,GCRM,ONCE,VN,PUSH,,55,30,29,3,,,0000007407,2017-06-28
20170628,20170705,20170628,7406,DDM_SAVINA_ProdReg_Wk3Rem_MCS_PUSH,GCRM,ONCE,VN,PUSH,,815,31,341,,,,0000007406,2017-06-28
20170628,20170705,20170628,7409,DDM_SAVINA_ProdReg_Wk3Rem_SDSMass_PUSH,GCRM,ONCE,VN,PUSH,,344,242,222,63,,,0000007409,2017-06-28
20170628,20170705,20170628,7408,DDM_SAVINA_ProdReg_Wk3Rem_SDSPrem_PUSH,GCRM,ONCE,VN,PUSH,,311,217,199,73,,,0000007408,2017-06-28
20170628,20170705,20170628,7398,DDM_SAVINA_Warm_DA-Considerers_Mass_Push,GCRM,ONCE,VN,PUSH,,59316,,,,,,0000007398,2017-06-28
20170628,20170705,20170628,7399,DDM_SAVINA_Warm_DA-Owners_Mass_Push,GCRM,ONCE,VN,PUSH,,13158,,,,,,0000007399,2017-06-28
20170628,20170705,20170628,7400,DDM_SAVINA_Warm_Random_Mass_Push,GCRM,ONCE,VN,PUSH,,8981,,,,,,0000007400,2017-06-28
20170628,20170705,20170628,7401,DDM_SAVINA_Warm_S-Loy-X-Sell_Mass_Push,GCRM,ONCE,VN,PUSH,,68675,,,,,,0000007401,2017-06-28
20170629,20170706,20170629,7421,SEPCO_GALAXYS8_APS_Booster_Engaged_PN,GCRM,ONCE,PH,PUSH,,5130,,,,,S8,0000007421,2017-06-29
20170629,20170706,20170629,7439,SEPCO_GALAXYS8_APS_Booster_Engaged_PN_v2,GCRM,ONCE,PH,PUSH,,3605,,,,,S8,0000007439,2017-06-29
20170629,20170706,20170629,7440,SEPCO_GALAXYS8_APS_Booster_NotEng_PN_v2,GCRM,ONCE,PH,PUSH,,23333,,,,,S8,0000007440,2017-06-29
20170629,20170706,20170629,7422,SEPCO_GALAXYS8_APS_Booster_NotEngage_PN,GCRM,ONCE,PH,PUSH,,24848,,,,,S8,0000007422,2017-06-29
20170627,20170704,20170629,7417,T_SAVINA_J7Pro_PreOrder_Remind_MT-Loy_PN,GCRM,ONCE,VN,PUSH,,52744,,,,,J,0000007417,2017-06-29
20170627,20170704,20170629,7419,T_SAVINA_J7Pro_PreOrder_Remind_Ret_PN,GCRM,ONCE,VN,PUSH,,262624,,,,,J,0000007419,2017-06-29
20170630,20170707,20170630,7480,SEPCO_GalaxyA_Try-and-Buy_PN,GCRM,ONCE,PH,PUSH,,85751,,,,,A,0000007480,2017-06-30
20170630,20170707,20170630,7485,SEPCO_J7Pro_Pre-launch-Reg_FS_PN,GCRM,ONCE,PH,PUSH,,66565,,,,,J,0000007485,2017-06-30
20170630,20170707,20170630,7488,SEPCO_J7Pro_Pre-launch-Reg_LeadSc_PN,GCRM,ONCE,PH,PUSH,,136952,,,,,J,0000007488,2017-06-30
20170630,20170707,20170630,7482,SEPCO_J7Pro_Pre-launch-Reg_MT-Loy_PN,GCRM,ONCE,PH,PUSH,,46617,,,,,J,0000007482,2017-06-30
20170630,20170707,20170630,7486,SEPCO_J7Pro_Pre-launch-Reg_Ret_PN,GCRM,ONCE,PH,PUSH,,256034,,,,,J,0000007486,2017-06-30
20170630,20170707,20170630,7487,SEPCO_J7Pro_Pre-launch-Reg_Upgr_PN,GCRM,ONCE,PH,PUSH,,497773,,,,,J,0000007487,2017-06-30
20170630,20170707,20170630,7519,SEPCO_J7Pro_Pre-Order_FS_PN,GCRM,ONCE,PH,PUSH,,66565,,,,,J,0000007519,2017-06-30
20170630,20170707,20170630,7522,SEPCO_J7Pro_Pre-Order_LeadSc_PN,GCRM,ONCE,PH,PUSH,,136952,,,,,J,0000007522,2017-06-30
20170630,20170707,20170630,7518,SEPCO_J7Pro_Pre-Order_MT-Loy_PN,GCRM,ONCE,PH,PUSH,,46617,,,,,J,0000007518,2017-06-30
20170630,20170707,20170630,7520,SEPCO_J7Pro_Pre-Order_Ret_PN,GCRM,ONCE,PH,PUSH,,256034,,,,,J,0000007520,2017-06-30
20170630,20170707,20170630,7521,SEPCO_J7Pro_Pre-Order_Upgr_PN,GCRM,ONCE,PH,PUSH,,497773,,,,,J,0000007521,2017-06-30
20170627,20170704,20170630,7493,SAVINA_J7Pro_PreOrder_Remind_FS_PN_v2,GCRM,ONCE,VN,PUSH,,220584,,,,,J,0000007493,2017-06-30
20170627,20170704,20170630,7492,SAVINA_J7Pro_PreOrder_Remind_MT-Loy_PN_v,GCRM,ONCE,VN,PUSH,,61279,,,,,J,0000007492,2017-06-30
20170627,20170704,20170630,7497,SAVINA_J7Pro_PreOrder_Remind_Parent_PN_2,GCRM,ONCE,VN,PUSH,,163677,,,,,J,0000007497,2017-06-30
20170627,20170704,20170630,7495,SAVINA_J7Pro_PreOrder_Remind_Renew_PN_v2,GCRM,ONCE,VN,PUSH,,48043,,,,,J,0000007495,2017-06-30
20170627,20170704,20170630,7494,SAVINA_J7Pro_PreOrder_Remind_Ret_PN_v2,GCRM,ONCE,VN,PUSH,,534019,,,,,J,0000007494,2017-06-30
20170630,20170707,20170630,7499,SAVINA_S8_OrchidGrey_PreOr_EA_PN,GCRM,ONCE,VN,PUSH,,77898,,,,,S8,0000007499,2017-06-30
20170630,20170707,20170630,7501,SAVINA_S8_OrchidGrey_PreOr_FS_PN,GCRM,ONCE,VN,PUSH,,145104,,,,,S8,0000007501,2017-06-30
20170630,20170707,20170630,7503,SAVINA_S8_OrchidGrey_PreOr_LOY_PN,GCRM,ONCE,VN,PUSH,,178538,119635,101252,12251,,S8,0000007503,2017-06-30
20170630,20170707,20170630,7502,SAVINA_S8_OrchidGrey_PreOr_MA_PN,GCRM,ONCE,VN,PUSH,,145292,,,,,S8,0000007502,2017-06-30
20170630,20170707,20170630,7504,SAVINA_S8_OrchidGrey_PreOr_PROS_PN,GCRM,ONCE,VN,PUSH,,449701,,,,,S8,0000007504,2017-06-30
20170704,20170711,20170704,7562,SEPCO_J7Pro_Pre-Order_FS_PN_v2,GCRM,ONCE,PH,PUSH,,62610,,,,,J,0000007562,2017-07-04
20170704,20170711,20170704,7566,SEPCO_J7Pro_Pre-Order_LeadSc_PN_v2,GCRM,ONCE,PH,PUSH,,99056,,,,,J,0000007566,2017-07-04
20170704,20170711,20170704,7563,SEPCO_J7Pro_Pre-Order_MT-Loy_PN_v2,GCRM,ONCE,PH,PUSH,,44351,,,,,J,0000007563,2017-07-04
20170704,20170711,20170704,7564,SEPCO_J7Pro_Pre-Order_Ret_PN_v2,GCRM,ONCE,PH,PUSH,,285632,,,,,J,0000007564,2017-07-04
20170704,20170711,20170704,7565,SEPCO_J7Pro_Pre-Order_Upgr_PN_v2,GCRM,ONCE,PH,PUSH,,481396,,,,,J,0000007565,2017-07-04
20170704,20170711,20170704,7569,SEPCO_GalaxyTabS3_iflix-Promo_W3_PN,GCRM,ONCE,PH,PUSH,,240759,,,,,,0000007569,2017-07-04
20170705,20170712,20170705,7620,TSE_S8_LineFriends_PN,GCRM,ONCE,TH,PUSH,,66060,34002,28351,4477,,S8,0000007620,2017-07-05
20170706,20170713,20170706,7656,SEPCO_J7Pro_PreOrd_W2_FS_PN,GCRM,ONCE,PH,PUSH,,61971,,,,,J,0000007656,2017-07-06
20170706,20170713,20170706,7659,SEPCO_J7Pro_PreOrd_W2_LeadSc_PN,GCRM,ONCE,PH,PUSH,,96865,,,,,J,0000007659,2017-07-06
20170706,20170713,20170706,7654,SEPCO_J7Pro_PreOrd_W2_MT-Loy_PN,GCRM,ONCE,PH,PUSH,,44143,,,,,J,0000007654,2017-07-06
20170706,20170713,20170706,7657,SEPCO_J7Pro_PreOrd_W2_Ret_PN,GCRM,ONCE,PH,PUSH,,284911,,,,,J,0000007657,2017-07-06
20170706,20170713,20170706,7658,SEPCO_J7Pro_PreOrd_W2_Upgr_PN,GCRM,ONCE,PH,PUSH,,479575,,,,,J,0000007658,2017-07-06
,20170713,20170706,7675,DDM_SAVINA_Hot_Enrich-Int-Prem_Rem3_Push,GCRM,ONCE,VN,PUSH,,2539,1956,1746,188,,REF,0000007675,2017-07-06
20170706,20170713,20170706,7674,DDM_SAVINA_Hot_Jpref-Int-Prem_Rem3_Push,GCRM,ONCE,VN,PUSH,,4526,3079,2712,243,,REF,0000007674,2017-07-06
,20170713,20170706,7666,DDM_SAVINA_Hot_Random-Mass_Rem3_Push,GCRM,ONCE,VN,PUSH,,8860,3571,2878,204,,REF,0000007666,2017-07-06
,20170713,20170706,7665,DDM_SAVINA_Hot_Random-Prem_Rem3_Push,GCRM,ONCE,VN,PUSH,,8824,3710,2980,194,,REF,0000007665,2017-07-06
,20170713,20170706,7673,DDM_SAVINA_Hot_Sloy-Int-Mass_Rem3_Push,GCRM,ONCE,VN,PUSH,,11224,7254,6314,525,,REF,0000007673,2017-07-06
,20170713,20170706,7672,DDM_SAVINA_Hot_Sloy-Int-Prem_Rem3_Push,GCRM,ONCE,VN,PUSH,,9569,6789,6048,703,,REF,0000007672,2017-07-06
20170706,20170713,20170706,7675,DDM_SAVINA_Hot_Enrich-Int-Prem_Rem3_Push,GCRM,ONCE,VN,PUSH,,2539,1956,1746,188,,WM,0000007675,2017-07-06
20170706,20170713,20170706,7666,DDM_SAVINA_Hot_Random-Mass_Rem3_Push,GCRM,ONCE,VN,PUSH,,8860,3571,2878,204,,WM,0000007666,2017-07-06
20170706,20170713,20170706,7665,DDM_SAVINA_Hot_Random-Prem_Rem3_Push,GCRM,ONCE,VN,PUSH,,8824,3710,2980,194,,WM,0000007665,2017-07-06
20170706,20170713,20170706,7673,DDM_SAVINA_Hot_Sloy-Int-Mass_Rem3_Push,GCRM,ONCE,VN,PUSH,,11224,7254,6314,525,,WM,0000007673,2017-07-06
20170706,20170713,20170706,7672,DDM_SAVINA_Hot_Sloy-Int-Prem_Rem3_Push,GCRM,ONCE,VN,PUSH,,9569,6789,6048,703,,WM,0000007672,2017-07-06
20170706,20170713,20170706,7676,DDM_SAVINA_Hot_Enrich-Int-Mass_Rem3_Push,GCRM,ONCE,VN,PUSH,,2248,1599,1444,136,,,0000007676,2017-07-06
20170707,20170714,20170707,7696,SEIN_CE_TV_LED_Aseries_Promo_FS_PN_v2,GCRM,ONCE,ID,PUSH,,282315,,,,,TV,0000007696,2017-07-07
20170707,20170714,20170707,7701,SEIN_CE_TV_LED_Aseries_Promo_PN,GCRM,ONCE,ID,PUSH,,283975,,,,,TV,0000007701,2017-07-07
20170707,20170714,20170707,7697,SEIN_CE_TV_LED_Aseries_Promo_Upgr_PN,GCRM,ONCE,ID,PUSH,,1489,,,,,TV,0000007697,2017-07-07
20170707,20170714,20170707,7698,SEIN_CE_TV_LED_Aseries_Promo_XSell_PN,GCRM,ONCE,ID,PUSH,,178,,,,,TV,0000007698,2017-07-07
20170707,20170714,20170707,7700,SME_S8_Coral-Blue_EA-MA-20_PUSH,GCRM,ONCE,MY,PUSH,,55872,,,,,S8,0000007700,2017-07-07
20170707,20170714,20170707,7699,SME_S8_Coral-Blue_EA-MA-80_PUSH,GCRM,ONCE,MY,PUSH,,223510,,,,,S8,0000007699,2017-07-07
20170710,20170717,20170710,7721,SME_IM_SpayTW_A5_PN,GCRM,ONCE,MY,PUSH,,57075,,,,,,0000007721,2017-07-10
20170710,20170717,20170710,7720,SME_IM_SpayTW_A7_PN,GCRM,ONCE,MY,PUSH,,58394,,,,,,0000007720,2017-07-10
20170710,20170717,20170710,7722,SME_IM_SpayTW_A9pro_PN,GCRM,ONCE,MY,PUSH,,14255,,,,,,0000007722,2017-07-10
20170710,20170717,20170710,7717,SME_IM_SpayTW_CRU_PN,GCRM,ONCE,MY,PUSH,,13498,,,,,,0000007717,2017-07-10
20170710,20170717,20170710,7719,SME_IM_SpayTW_RU_PN,GCRM,ONCE,MY,PUSH,,35884,,,,,,0000007719,2017-07-10
20170711,20170718,20170711,7757,SME_IM_S8_Promo1_ExS8_PN,GCRM,ONCE,MY,PUSH,,2899478,,,,,S8,0000007757,2017-07-11
20170712,20170719,20170712,7774,SME_IM_S8_Promo_N_PN,GCRM,ONCE,MY,PUSH,,820965,,,,,S8,0000007774,2017-07-12
20170712,20170719,20170712,7797,DDM_SAVINA_Warm_Mass-DA-Consid_Rem3_PUSH,GCRM,ONCE,VN,PUSH,,59484,50634,29948,2789,,REF,0000007797,2017-07-12
20170712,20170719,20170712,7794,DDM_SAVINA_Warm_Mass-DA-Owner_Rem3_PUSH,GCRM,ONCE,VN,PUSH,,13169,5789,4965,479,,REF,0000007794,2017-07-12
20170712,20170719,20170712,7793,DDM_SAVINA_Warm_Mass-Random_Rem3_PUSH,GCRM,ONCE,VN,PUSH,,9016,,,,,REF,0000007793,2017-07-12
20170712,20170719,20170712,7795,DDM_SAVINA_Warm_Mass-SloyXsell_Rem3_PUSH,GCRM,ONCE,VN,PUSH,,68875,54320,47315,3815,,REF,0000007795,2017-07-12
20170712,20170719,20170712,7792,DDM_SAVINA_Warm_Prem-DA-consid_Rem3_PUSH,GCRM,ONCE,VN,PUSH,,29725,25174,20994,2238,,REF,0000007792,2017-07-12
20170712,20170719,20170712,7789,DDM_SAVINA_Warm_Prem-DA-Owner_Rem3_PUSH,GCRM,ONCE,VN,PUSH,,32273,8403,3247,328,,REF,0000007789,2017-07-12
20170712,20170719,20170712,7791,DDM_SAVINA_Warm_Prem-JprfXsell_Rem3_PUSH,GCRM,ONCE,VN,PUSH,,19631,8856,6364,525,,REF,0000007791,2017-07-12
20170712,20170719,20170712,7788,DDM_SAVINA_Warm_Prem-Random_Rem3_PUSH,GCRM,ONCE,VN,PUSH,,8999,3687,2209,124,,REF,0000007788,2017-07-12
20170712,20170719,20170712,7790,DDM_SAVINA_Warm_Prem-SloyXsell_Rem3_PUSH,GCRM,ONCE,VN,PUSH,,48066,35307,22373,2557,,REF,0000007790,2017-07-12
20170714,20170721,20170714,7867,TSE_S8_Upgrade_for_S4_PN,GCRM,ONCE,TH,PUSH,,200060,58565,31762,2931,,S8,0000007867,2017-07-14
20170714,20170721,20170714,7868,TSE_S8_Upgrade_for_S5_PN,GCRM,ONCE,TH,PUSH,,107962,50425,31664,2704,,S8,0000007868,2017-07-14
20170714,20170721,20170714,7869,TSE_S8_Upgrade_for_S6_PN,GCRM,ONCE,TH,PUSH,,128756,74581,52124,5412,,S8,0000007869,2017-07-14
20170714,20170721,20170714,7870,TSE_S8_Upgrade_for_S7_PN,GCRM,ONCE,TH,PUSH,,102053,68577,49711,6663,,S8,0000007870,2017-07-14
20170718,20170725,20170718,7930,SEIN_CE_TV_FreeGift_BluRay_PN,GCRM,ONCE,ID,PUSH,,70941,,,,,TV,0000007930,2017-07-18
20170718,20170725,20170718,7931,SEIN_CE_TV_FreeGift_NoGapWall_PN,GCRM,ONCE,ID,PUSH,,70934,,,,,TV,0000007931,2017-07-18
20170718,20170725,20170718,7932,SEIN_CE_TV_FreeGift_Soundbar_PN,GCRM,ONCE,ID,PUSH,,70934,,,,,TV,0000007932,2017-07-18
20170718,20170725,20170718,7933,SEIN_CE_TV_FreeGift_StudioStand_PN,GCRM,ONCE,ID,PUSH,,70945,,,,,TV,0000007933,2017-07-18
20170719,20170930,20170719,7956,SME_IM_JPro_Launch_A_PN,GCRM,ONCE,MY,PUSH,,13992,,,,,J,0000007956,2017-07-19
20170719,20170930,20170719,7953,SME_IM_JPro_Launch_GM_PN,GCRM,ONCE,MY,PUSH,,199971,60985,32372,3122,,J,0000007953,2017-07-19
20170719,20170930,20170719,7952,SME_IM_JPro_Launch_J_PN,GCRM,ONCE,MY,PUSH,,90420,,,,,J,0000007952,2017-07-19
20170719,20170930,20170719,7955,SME_IM_JPro_Launch_LRisk_PN,GCRM,ONCE,MY,PUSH,,75215,49945,38133,2850,,J,0000007955,2017-07-19
20170719,20170930,20170719,7957,SME_IM_JPro_Launch_N_PN,GCRM,ONCE,MY,PUSH,,611696,,,,,J,0000007957,2017-07-19
20170719,20170930,20170719,7954,SME_IM_JPro_Launch_PPMJ_PN,GCRM,ONCE,MY,PUSH,,131560,25647,14725,1795,,J,0000007954,2017-07-19
20170719,20170930,20170719,7958,SME_IM_JPro_Launch_S_PN,GCRM,ONCE,MY,PUSH,,479651,,,,,J,0000007958,2017-07-19
20170721,20170728,20170721,8048,DDM_SAVINA_Wk6_ProdReg_Rem_PUSH,GCRM,ONCE,VN,PUSH,,3849,,,,,,0000008048,2017-07-21
20170724,20170731,20170724,8078,SEIN_CE_TV_QAmbassador_PN,GCRM,ONCE,ID,PUSH,,4049,,,,,TV,0000008078,2017-07-24
20170724,20170731,20170724,8106,SME_S8_Sustenance_De2MedPPM_DN,GCRM,ONCE,MY,PUSH,,61125,,,,,S8,0000008106,2017-07-24
20170724,20170731,20170724,8108,SME_S8_Sustenance_De2MedPPM_SMU-M,GCRM,ONCE,MY,PUSH,,25321,,,,,S8,0000008108,2017-07-24
20170724,20170731,20170724,8104,SME_S8_Sustenance_De3MedPPM_SMU-F,GCRM,ONCE,MY,PUSH,,22334,,,,,S8,0000008104,2017-07-24
20170724,20170731,20170724,8105,SME_S8_Sustenance_De3MedPPM_SSF,GCRM,ONCE,MY,PUSH,,11405,,,,,S8,0000008105,2017-07-24
20170724,20170731,20170724,8113,SME_S8_Sustenance_De4MedPPM_Others,GCRM,ONCE,MY,PUSH,,2164,,,,,S8,0000008113,2017-07-24
20170724,20170731,20170724,8064,SME_S8_Sustenance_DeMedPPM_Control,GCRM,ONCE,MY,PUSH,,10877,,,,,S8,0000008064,2017-07-24
20170724,20170731,20170724,8069,SME_S8_Sustenance_DeMedPPM_Others,GCRM,ONCE,MY,PUSH,,39636,,,,,S8,0000008069,2017-07-24
20170726,20170802,20170726,8170,T_ID_PN_YJ_0727,GCRM,ONCE,ID,PUSH,,1200,970,620,150,,,0000008170,2017-07-26
20170727,20170803,20170727,8178,TSE_J7Pro_Launch_FS_PN,GCRM,ONCE,TH,PUSH,,24182,15423,10808,1768,,J,0000008178,2017-07-27
20170727,20170803,20170727,8177,TSE_J7Pro_Launch_MT-Loy_PN,GCRM,ONCE,TH,PUSH,,103130,65840,54577,9578,,J,0000008177,2017-07-27
20170727,20170803,20170727,8181,TSE_J7Pro_Launch_Parent_PN,GCRM,ONCE,TH,PUSH,,432250,180653,132925,17792,,J,0000008181,2017-07-27
20170727,20170803,20170727,8180,TSE_J7Pro_Launch_Renew_PN,GCRM,ONCE,TH,PUSH,,365350,54178,28944,4165,,J,0000008180,2017-07-27
20170727,20170803,20170727,8189,TSE_J7Pro_Launch_Ret_A_PN,GCRM,ONCE,TH,PUSH,,693773,246708,167737,22841,,J,0000008189,2017-07-27
20170727,20170803,20170727,8191,TSE_J7Pro_Launch_Ret_B_PN,GCRM,ONCE,TH,PUSH,,693801,247031,151184,20540,,J,0000008191,2017-07-27
20170727,20170803,20170727,8179,TSE_J7Pro_Launch_Ret_PN,GCRM,ONCE,TH,PUSH,,1387574,,,,,J,0000008179,2017-07-27
20170727,20170803,20170727,8183,TSE_J7Pro_Launch_Ret_PN_v2,GCRM,ONCE,TH,PUSH,,1387574,,,,,J,0000008183,2017-07-27
20170731,20170807,20170731,8304,SEPCO_Soundbar_Ret_PN,GCRM,ONCE,PH,PUSH,,5013,1882,1533,257,,,0000008304,2017-07-31
20170731,20170807,20170731,8305,SEPCO_Soundbar_XSell-CEDA_PN,GCRM,ONCE,PH,PUSH,,55840,39028,27733,4441,,,0000008305,2017-07-31
