gcdm_customer_id,origin,medium,ia_type,timestamp,campaign_id,error,ia_date
BD343ACB77231ED5B6F71153760A908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-12-15T14:59:06Z,0000101949,,2020-12-15
BD343ACB77231ED5B6FC8A586A80508E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-07-16T19:23:23Z,0000126919,,2021-07-16
BD343ACB77231ED5B6FDC287D883F08E,SA,PUSH,PUSH_DELIVERED,2020-01-18T05:02:00Z,0000069279,,2020-01-18
BD343ACB77231ED5BDA4A2AEECB7308E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-05-04T09:53:38Z,0000118622,,2021-05-04
D1C28602FDCA1ED6ACBDAE6BE65E7611,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-10-14T05:49:58Z,0000095847,,2020-10-14
D1C28602FDCA1ED6B488CC75D6AC7611,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-06-30T12:56:22Z,0000083661,,2020-06-30
D1C28602FDCA1ED6B58638B33CBD1611,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-08-01T01:57:29Z,0000055939,,2019-08-01
005056B864471ED89A9DDF493AEB9D19,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-07-07T17:31:48Z,0000126137,,2021-07-07
005056B864471ED8B5C00F7E8E31FDF6,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-08-23T07:04:34Z,0000090389,,2020-08-23
0017A4770E0A1ED89095D01B4AE5A0C4,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-10-27T02:25:46Z,0000097871,,2020-10-27
0017A4770E0A1ED8919E5F95CA3120C4,SA,PUSH,PUSH_OUTBOUND,2019-11-06T04:15:54Z,0000064792,,2019-11-06
0017A4770E0A1ED891C9589778F880C4,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-11-22T05:04:49Z,0000100200,,2020-11-22
005056B829D81ED8B0CBF5E67D02D317,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-07-03T06:31:50Z,0000125877,,2021-07-03
0017A4770E0A1ED7949BC1874A9720BE,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-03-31T00:55:29Z,0000074042,,2020-03-31
0017A4770E0A1ED7B3C42623828BA0C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-08-25T09:58:28Z,0000130483,,2021-08-25
0017A4770E0A1ED7BDDD22F73C0520C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-02-17T12:56:49Z,0000143476,,2022-02-17
0017A4770E0A1ED7BEF594E0C53EE0C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-12-10T05:44:11Z,0000067000,,2019-12-10
0017A4770E0A1ED88693191529F0A0C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-02-26T05:31:59Z,0000143911,,2022-02-26
0017A4770E0A1ED886BCC1132CBAE0C3,SA,PUSH,PUSH_OUTBOUND,2021-03-29T07:13:50Z,0000115180,,2021-03-29
005056B864471ED998D6273A4DECCC06,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-11-26T10:41:52Z,0000136327,,2021-11-26
BD343ACB77231ED59FA3DF9653FD308E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-03-25T10:20:28Z,0000075675,,2020-03-25
BD343ACB77231ED5A0C50E2B51A7308E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-08-24T18:50:07Z,0000090496,,2020-08-24
BD343ACB77231ED5A0C80DF81160108E,SA,PUSH,PUSH_DELIVERED,2022-04-13T05:56:01Z,0000146847,,2022-04-13
BD343ACB77231ED5A0CA1103D962908E,SA,PUSH,PUSH_OUTBOUND,2020-05-04T02:59:03Z,0000078673,,2020-05-04
BD343ACB77231ED5B5FB5042D934308E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-03-13T10:14:50Z,0000074664,,2020-03-13
005056B85CC51EEBAE966C197B8815EB,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-07-05T04:46:54Z,0000150962,,2022-07-05
005056B864471ED992812DA11EB69BF7,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-06-23T10:19:22Z,0000081553,,2020-06-23
005056B864471ED992E5D0632E25121A,SA,PUSH,PUSH_DELIVERED,2020-02-22T05:58:00Z,0000072505,,2020-02-22
005056B864471ED997A5A40DAF947E6E,SA,PUSH,PUSH_OUTBOUND,2021-05-10T01:46:27Z,0000120324,,2021-05-10
BD343ACB77231ED59E9F683593F5508E,EMAIL,EMAIL,EMAIL_OUTBOUND,2018-06-26T12:25:13Z,0000026033,,2018-06-26
BD343ACB77231ED59EB99CD48677508E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-03-27T11:11:53Z,0000075956,,2020-03-27
BD343ACB77231ED59F8AC35A2279108E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-03-16T14:18:13Z,0000113406,,2021-03-16
005056B864471EE9A3D659BB206FCDDF,SA,PUSH,PUSH_DELIVERED,2020-09-17T00:03:00Z,0000093198,,2020-09-17
005056B864471EE9B3FCB6F63F99AFC9,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-02-21T21:08:36Z,0000110419,,2021-02-21
005056B864471EEA9088464DE824DDBB,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-10-13T13:07:43Z,0000096266,,2020-10-13
0017A4770E061ED799970EF81DCDA0BF,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-08-26T04:15:39Z,0000154424,,2022-08-26
0017A4770E061ED79AAD5A1530F400BF,EMAIL,EMAIL,CLICK_THROUGH,2022-08-20T08:51:01Z,0000153911,,2022-08-20
0017A4770E0A1ED880EE9D38AB78C0C3,SA,PUSH,PUSH_DELIVERED,2019-09-07T17:58:00Z,0000060448,,2019-09-07
0017A4770E041ED7A0EB9392378560C1,SA,PUSH,PUSH_OUTBOUND,2020-04-06T10:19:54Z,0000076517,,2020-04-06
0017A4770E041ED7A0EEEAA1CB6C20C1,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-07-17T06:50:09Z,0000085326,,2020-07-17
0017A4770E0A1ED7B294423D478080C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-03-16T11:32:28Z,0000113282,,2021-03-16
005056B864471EEA92A61732B20F1399,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-06-04T11:40:59Z,0000149490,,2022-06-04
005056B864471EEB97FF347CCCED6D7D,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-07-09T10:51:53Z,0000126423,,2021-07-09
005056B8A9EA1ED8A2884C063776FEFF,SA,PUSH,PUSH_DELIVERED,2020-03-12T00:07:00Z,0000074470,,2020-03-12
005056B8A9EA1ED8A7E07652F117F06C,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-12-26T08:38:33Z,0000102831,,2020-12-26
005056B864471EEBA5AA6FA5F09F80E2,SA,PUSH,PUSH_DISPLAYED,2021-05-22T12:24:47Z,0000121842,,2021-05-22
005056B8A9EA1ED8A8BD0644716400C6,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-02-09T04:58:05Z,0000108947,,2021-02-09
BD343ACB77231ED59FA3D2183AD3508E,SA,PUSH,PUSH_DELIVERED,2022-03-11T01:09:01Z,0000144783,,2022-03-11
BD343ACB77231ED59FA4FA15A55B308E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-08-10T10:11:59Z,0000129182,,2021-08-10
BD343ACB77231ED5A0C775AB825E908E,EMAIL,EMAIL,EMAIL_OPENED,2021-08-13T05:12:26Z,0000129389,,2021-08-13
BD343ACB77231ED5A0CD807A80BE708E,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-04-02T08:50:47Z,0000046834,,2019-04-02
BD343ACB77231ED5A4924281C8DAB08E,SA,PUSH,PUSH_DELIVERED,2021-05-29T01:41:01Z,0000122464,,2021-05-29
BD343ACB77231ED5B789BD2094AD108E,SA,PUSH,PUSH_DISPLAYED,2020-03-15T10:03:47Z,0000074703,,2020-03-15
BD343ACB77231ED5BAF969CA44F7F08E,SA,PUSH,PUSH_DELIVERED,2017-12-21T00:19:00Z,0000015896,,2017-12-21
0017A4770E0A1ED7B2DF2DCCC57D80C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-08-28T07:21:46Z,0000130736,,2021-08-28
0017A4770E0A1ED7BCFC65EBBDFB40C3,SA,PUSH,PUSH_OUTBOUND,2018-10-23T15:45:58Z,0000035791,,2018-10-23
0017A4770E0A1ED882EE7C77B70940C3,SA,PUSH,PUSH_OUTBOUND,2020-10-01T10:32:48Z,0000095233,,2020-10-01
BD343ACB77231ED59F8E2C248E86908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-12-24T01:51:25Z,0000139860,,2021-12-24
BD343ACB77231ED59F9779EB286B708E,SA,PUSH,PUSH_DISPLAYED,2019-12-10T05:37:44Z,0000066986,,2019-12-10
BD343ACB77231ED5A1EE9E710070908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-07-06T12:48:17Z,0000150966,,2022-07-06
BD343ACB77231ED5B3BB151A7F60D08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2017-05-05T07:54:50Z,0000005929,,2017-05-05
BD343ACB77231ED5B78083AFDD94F08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-08-16T10:45:12Z,0000129359,,2021-08-16
BD343ACB77231ED5BCC1A91F74EE508E,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-08-09T22:51:47Z,0000057771,,2019-08-09
BD343ACB77231ED5BDABF41A8141308E,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-03-21T12:42:28Z,0000046255,,2019-03-21
D1C28602FDCA1ED6B6E642BE1BBC7611,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-08-05T10:53:42Z,0000152817,,2022-08-05
D1C28602FDCA1ED6BA91702663161611,SA,PUSH,PUSH_CLICK,2017-03-24T09:29:50Z,0000004513,,2017-03-24
D1C28602FDCA1ED6BA93D76E98399611,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-01-07T23:34:39Z,0000103516,,2021-01-07
005056B864471EEA8B93D05C0BAF48D4,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-12-24T13:30:12Z,0000139491,,2021-12-24
BD343ACB77231ED59FA9190E3A59308E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-08-29T04:40:02Z,0000130770,,2021-08-29
BD343ACB77231ED59FA9F8BE058BB08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-02-06T20:40:39Z,0000108041,,2021-02-06
BD343ACB77231ED5A0C5DCCDB069308E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-05-13T10:26:43Z,0000148523,,2022-05-13
BD343ACB77231ED5A7A498BA7E0AB08E,EMAIL,EMAIL,EMAIL_OPENED,2018-08-08T22:14:37Z,0000028481,,2018-08-08
BD343ACB77231ED5B6FF3833269DD08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-07-21T06:35:11Z,0000127397,,2021-07-21
BD343ACB77231ED5B78164BC0E7EF08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-11-07T07:10:48Z,0000098405,,2020-11-07
BD343ACB77231ED5B78164E5EAF7D08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-01-16T13:38:39Z,0000141053,,2022-01-16
D1C28602FDCA1ED6A4F6430DFD873611,SA,PUSH,PUSH_OUTBOUND,2022-04-26T15:03:45Z,0000147570,,2022-04-26
B6FD162E60C91EE68FF59532A58F8276,SA,PUSH,PUSH_OUTBOUND,2017-04-26T11:15:52Z,0000005580,,2017-04-26
BD343ACB77231ED59E9A61605004508E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-02-12T01:06:52Z,0000142847,,2022-02-12
0017A4770E0A1ED88EF24384996F40C4,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-05-22T07:59:14Z,0000080200,,2020-05-22
0017A4770E0A1ED891D3D5C0C65480C4,SA,PUSH,PUSH_DISPLAYED,2019-10-02T09:39:21Z,0000062116,,2019-10-02
005056B829D81ED8B6A52751FB19E6AF,SA,PUSH,PUSH_DELIVERED,2021-05-11T23:39:01Z,0000120378,,2021-05-11
005056B864471EEA96A269340AE0E7A2,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-11-19T17:14:58Z,0000099657,,2020-11-19
005056B864471EEA998E074F1D6F2B6F,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-07-08T03:07:09Z,0000126304,,2021-07-08
005056B8A9EA1ED8A8BDD9DE198B2335,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-12-14T03:09:23Z,0000101620,,2020-12-14
005056B8A9EA1ED8B38DA3D5524DF738,EMAIL,EMAIL,EMAIL_OUTBOUND,2018-11-24T01:41:49Z,0000037916,,2018-11-24
BD343ACB77231ED59FA5248F85CE108E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-07-30T14:12:13Z,0000152465,,2022-07-30
BD343ACB77231ED59FA631A2C2D0F08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2018-02-08T11:54:50Z,0000017471,,2018-02-08
BD343ACB77231ED5A0C4C4351A07508E,EMAIL,EMAIL,EMAIL_OUTBOUND,2018-12-12T09:40:32Z,0000039234,,2018-12-12
BD343ACB77231ED5A0C4FE923547908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2017-06-29T05:26:31Z,0000007330,,2017-06-29
BD343ACB77231ED5A0C6281C324D108E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-08-24T18:40:00Z,0000090496,,2020-08-24
BD343ACB77231ED5B5D0A596077D308E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-04-26T13:33:27Z,0000118449,,2021-04-26
BD343ACB77231ED5B6FFA8ABDA93108E,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-08-01T18:31:33Z,0000056664,,2019-08-01
D1C28602FDCA1ED6B9FA05FC3AF55611,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-09-16T09:04:24Z,0000092941,,2020-09-16
D1C28602FDCA1ED6BD8A1CFCBDD45611,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-01-30T09:49:59Z,0000041718,,2019-01-30
BD343ACB77231ED59FA11836BEFE908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-05-21T17:22:43Z,0000080304,,2020-05-21
BD343ACB77231ED59FA701D5D33EF08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-07-23T00:34:27Z,0000152032,,2022-07-23
BD343ACB77231ED5A0C9AD97DECDB08E,SA,PUSH,PUSH_OUTBOUND,2019-04-19T02:43:44Z,0000048649,,2019-04-19
BD343ACB77231ED5B6F8873A446BB08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-01-13T11:53:24Z,0000104467,,2021-01-13
D1C28602FDCA1ED6A69E7316640FD611,SA,PUSH,PUSH_DELIVERED,2019-07-12T22:05:00Z,0000054289,,2019-07-12
0017A4770E0A1ED7BEA88E680A8DC0C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-06-23T02:33:49Z,0000052518,,2019-06-23
0017A4770E0A1ED88EB4D7A5A1D9E0C4,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-03-27T14:46:11Z,0000115114,,2021-03-27
005056B829D81ED8A5E5414B604FB14E,SA,PUSH,PUSH_DELIVERED,2021-01-12T05:50:02Z,0000104458,,2021-01-12
005056B829D81ED98780FDD0767D3CE1,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-04-22T16:43:03Z,0000147297,,2022-04-22
0017A4770E0A1ED7BDC31C92904FC0C3,SA,PUSH,PUSH_DISPLAYED,2019-02-08T01:37:37Z,0000042284,,2019-02-08
0017A4770E0A1ED7BEDA5D2649D040C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2018-09-07T02:54:49Z,0000031544,,2018-09-07
0017A4770E0A1ED88F849FC1A66B20C4,SA,PUSH,PUSH_DISPLAYED,2018-11-08T10:42:47Z,0000036804,,2018-11-08
0017A4770E041ED7A2CEC3F95D6100C1,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-07-21T03:15:26Z,0000055099,,2019-07-21
0017A4770E041ED7A3E4B15E32F4A0C1,SA,PUSH,PUSH_DISPLAYED,2021-04-26T06:33:01Z,0000118426,,2021-04-26
0017A4770E041ED7ABB87EBBD9D260C1,EMAIL,EMAIL,EMAIL_OPENED,2018-06-11T02:12:05Z,0000024940,,2018-06-11
0017A4770E061ED799976BAD9953A0BF,SA,PUSH,PUSH_DISPLAYED,2018-09-05T12:55:34Z,0000031372,,2018-09-05
0017A4770E0A1ED7B3AFD372A6F9A0C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-11-10T01:07:23Z,0000098714,,2020-11-10
BD343ACB77231ED5B6F7356690E6508E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-09-06T10:42:29Z,0000131193,,2021-09-06
BD343ACB77231ED5B7853D513A45708E,SA,PUSH,PUSH_DELIVERED,2020-05-19T06:42:00Z,0000079877,,2020-05-19
BD343ACB77231ED5BDB53FB604F3908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-10-10T03:04:38Z,0000095943,,2020-10-10
BD343ACB77231ED5BFECE832EA66F08E,EMAIL,EMAIL,EMAIL_OPENED,2018-08-24T03:41:14Z,0000026836,,2018-08-24
D1C28602FDCA1ED6B899DE0B22E49611,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-02-03T04:20:20Z,0000142459,,2022-02-03
0017A4770E001ED786EDE91FCAEB80BD,SA,PUSH,PUSH_DELIVERED,2018-09-20T02:16:00Z,0000032848,,2018-09-20
0017A4770E001ED78AD8B906AB2300BD,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-12-25T22:17:55Z,0000102865,,2020-12-25
0017A4770E041ED7A0EB9AADD502E0C1,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-07-07T12:35:00Z,0000150865,,2022-07-07
BD343ACB77231ED5B4876B0D427E908E,SA,PUSH,PUSH_OUTBOUND,2022-04-27T05:06:53Z,0000147634,,2022-04-27
BD343ACB77231ED5B6F39D271B23108E,SA,PUSH,PUSH_DISPLAYED,2019-01-01T04:48:38Z,0000040159,,2019-01-01
BD343ACB77231ED5B781BCD10229F08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-01-09T11:04:16Z,0000103624,,2021-01-09
BD343ACB77231ED5BCD993F2EFF4908E,SA,PUSH,PUSH_DELIVERED,2019-07-31T02:07:00Z,0000056439,,2019-07-31
BD343ACB77231ED680B899E4AE2C908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2017-02-24T13:07:01Z,0000004091,,2017-02-24
D1C28602FDCA1ED6BCF1279EB8EAF611,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-04-19T13:06:25Z,0000117470,,2021-04-19
0017A4770E0A1ED7BFA76993078740C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-09-01T09:43:15Z,0000131076,,2021-09-01
0017A4770E0A1ED881F35762EB8600C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-11-26T12:31:14Z,0000100536,,2020-11-26
0017A4770E0A1ED888A49ECFF36600C3,SA,PUSH,PUSH_DISPLAYED,2020-11-30T13:32:16Z,0000100868,,2020-11-30
0017A4770E0A1ED893FE84FB4ABE60C4,SA,PUSH,PUSH_DISPLAYED,2021-04-15T06:32:12Z,0000116858,,2021-04-15
005056B85CC51EE9A782E52D69B0C097,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-01-31T04:31:25Z,0000070304,,2020-01-31
005056B85CC51EEB9DD5D9F582677376,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-03-07T09:59:59Z,0000144533,,2022-03-07
005056B864471EE9A7B91E4C5B155EEE,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-10-23T00:52:43Z,0000135112,,2021-10-23
005056B864471EE9BFAEEE9F59129C65,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-01-27T16:13:53Z,0000106520,,2021-01-27
005056B864471EEA91BC041E0CF9488C,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-09-05T07:02:28Z,0000091735,,2020-09-05
005056B864471EE8A696F879D76EB245,SA,PUSH,PUSH_OUTBOUND,2021-05-28T20:02:28Z,0000122752,,2021-05-28
005056B864471EE8ABA595D65EF934FE,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-11-07T01:46:23Z,0000136252,,2021-11-07
005056B864471EE8B5C0A90544186093,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-06-21T10:39:21Z,0000124787,,2021-06-21
BD343ACB77231ED59FA7F7E8F99DB08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-08-07T17:34:19Z,0000057384,,2019-08-07
BD343ACB77231ED59FAB93F0A8CDB08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-09-02T11:59:12Z,0000130862,,2021-09-02
BD343ACB77231ED5A0C7C9B4CC33908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-03-26T18:38:33Z,0000114342,,2021-03-26
BD343ACB77231ED5A889AD9BB610908E,SA,PUSH,PUSH_DELIVERED,2019-06-21T04:05:00Z,0000052665,,2019-06-21
BD343ACB77231ED5B3ED938D5E76908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2017-12-07T10:36:55Z,0000015158,,2017-12-07
BD343ACB77231ED5B6FE5EA9397BD08E,SA,PUSH,PUSH_OUTBOUND,2018-03-04T10:00:25Z,0000019119,,2018-03-04
BD343ACB77231ED5B7800E4D87E6508E,SA,PUSH,PUSH_DISPLAYED,2020-05-01T11:36:36Z,0000078301,,2020-05-01
BD343ACB77231ED5BAF840114760F08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-05-17T09:33:57Z,0000120922,,2021-05-17
BD343ACB77231ED5BCD932A650B1908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-10-07T05:20:10Z,0000133538,,2021-10-07
BD343ACB77231ED5BDB811951EFFD08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-06-20T16:57:12Z,0000052813,,2019-06-20
BD343ACB77231ED5BF8ADFED8263F08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-05-13T02:29:53Z,0000148429,,2022-05-13
D1C28602FDCA1ED6B6FF040EB5DDF611,SA,PUSH,PUSH_DELIVERED,2020-10-28T05:13:00Z,0000098167,,2020-10-28
0017A47705F21EE68FCF82F6A2517F31,SA,PUSH,PUSH_OUTBOUND,2017-10-11T17:15:52Z,0000012666,,2017-10-11
0017A47705F21EE690BE258639011F31,EMAIL,EMAIL,CLICK_THROUGH,2017-10-11T20:39:05Z,0000012601,,2017-10-11
0017A4770E001ED6BF9F92EED6A660BD,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-11-12T04:33:09Z,0000136488,,2021-11-12
0017A4770E001ED786A2F0A262B960BD,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-06-21T04:35:21Z,0000082577,,2020-06-21
BD343ACB77231ED59F8F53F7E935B08E,SA,PUSH,PUSH_DELIVERED,2020-07-26T23:23:00Z,0000086177,,2020-07-26
BD343ACB77231ED59F9566430368708E,EMAIL,EMAIL,EMAIL_OUTBOUND,2018-09-13T07:36:39Z,0000032462,,2018-09-13
0017A4770E041ED7A4CC8EC13090A0C1,SA,PUSH,PUSH_DELIVERED,2019-02-09T13:47:36Z,0000042327,,2019-02-09
0017A4770E061ED7979E39EB346A20BF,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-04-09T11:49:15Z,0000116732,,2021-04-09
0017A4770E061ED79997861D918320BF,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-07-17T19:25:17Z,0000127073,,2021-07-17
005056B864471ED989C5E96E6EADD46A,SA,PUSH,PUSH_DELIVERED,2019-04-17T04:03:00Z,0000048285,,2019-04-17
005056B864471ED99C9CD067DDAF46C6,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-06-27T06:53:04Z,0000125338,,2021-06-27
005056B864471ED9A1DBF63D073F44B7,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-06-11T12:21:18Z,0000123777,,2021-06-11
005056B864471ED9ABAD6CF2BCD7FEA1,SA,PUSH,PUSH_OUTBOUND,2021-03-15T05:29:33Z,0000113248,,2021-03-15
005056B864471ED9AD8F7DD93D7122C3,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-10-06T15:30:31Z,0000133746,,2021-10-06
005056B864471ED9B0ED2873DB080D99,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-03-22T10:54:45Z,0000145199,,2022-03-22
005056B864471ED9B4C8599BB76EF75B,SA,PUSH,PUSH_DISPLAYED,2021-08-18T13:22:58Z,0000129724,,2021-08-18
BD343ACB77231ED5A0C3225C7971108E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-02-04T10:33:51Z,0000142496,,2022-02-04
BD343ACB77231ED5A0C5C1492341508E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-11-24T06:31:08Z,0000100326,,2020-11-24
BD343ACB77231ED5A0C6D7F8E9F0D08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-06-18T00:23:55Z,0000124605,,2021-06-18
BD343ACB77231ED5A7A45138B49D908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-02-08T15:16:44Z,0000142754,,2022-02-08
BD343ACB77231ED5B3BB33BB750E508E,EMAIL,EMAIL,EMAIL_OUTBOUND,2022-02-21T07:15:14Z,0000143662,,2022-02-21
BD343ACB77231ED5B6FDB1654847908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-10-27T21:47:07Z,0000098140,,2020-10-27
D1C28602FDCA1ED6B4C9C781AEC07611,SA,PUSH,PUSH_DELIVERED,2020-05-29T09:44:00Z,0000080858,,2020-05-29
D1C28602FDCA1ED6B58BD477A2229611,SA,PUSH,PUSH_OUTBOUND,2018-06-26T05:14:11Z,0000025993,,2018-06-26
D1C28602FDCA1ED6B7CA89E6B487D611,EMAIL,EMAIL,EMAIL_OUTBOUND,2019-04-12T04:59:14Z,0000047763,,2019-04-12
0017A4770E041ED7A2B58A94480AA0C1,EMAIL,EMAIL,EMAIL_OUTBOUND,2018-11-01T20:11:06Z,0000036367,,2018-11-01
0017A4770E061ED79AE359727DD380BF,SA,PUSH,PUSH_OUTBOUND,2018-12-13T04:24:49Z,0000039368,,2018-12-13
BD343ACB77231ED5A0CD9AEED426B08E,SA,PUSH,PUSH_OUTBOUND,2021-04-14T05:32:45Z,0000117152,,2021-04-14
BD343ACB77231ED5A4DE129C939A708E,SA,PUSH,PUSH_DELIVERED,2019-09-24T01:16:00Z,0000061660,,2019-09-24
BD343ACB77231ED5A6A7ACA283DEF08E,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-08-10T06:40:59Z,0000129179,,2021-08-10
BD343ACB77231ED5B78A6A11B303508E,SA,PUSH,PUSH_DISPLAYED,2019-06-06T09:44:34Z,0000051881,,2019-06-06
BD343ACB77231ED5B8899E639436108E,SA,PUSH,PUSH_OUTBOUND,2019-07-02T05:27:55Z,0000053566,,2019-07-02
BD343ACB77231ED5BDABC7D6CFEA908E,EMAIL,EMAIL,EMAIL_OUTBOUND,2020-05-29T11:50:20Z,0000080772,,2020-05-29
D1C28602FDCA1ED6B59E51A6BD941611,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-12-09T12:52:26Z,0000138924,,2021-12-09
D1C28602FDCA1ED6B7CBFEAC17C91611,EMAIL,EMAIL,EMAIL_OUTBOUND,2021-04-18T05:10:21Z,0000117577,,2021-04-18
D1C28602FDCA1ED6B8FA99B277119611,EMAIL,EMAIL,EMAIL_OUTBOUND,2018-10-04T10:38:27Z,0000034108,,2018-10-04
BD343ACB77231ED59FA118119ED5B08E,SA,PUSH,PUSH_OUTBOUND,2017-07-12T11:34:33Z,0000007795,,2017-07-12
